"Time","Action","Source","SourcePath","RelativePath","DestPath","SourceHash","DestHash","Note"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\ChatMode.tsx","external_ui\agent_squad\ChatMode.tsx","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\ChatMode.tsx","DC1BC9BD4D8647B37C06D45BB2CC51CDC1B246716A7581D5E20A580DED363E83","DC1BC9BD4D8647B37C06D45BB2CC51CDC1B246716A7581D5E20A580DED363E83","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\ChatWindow.tsx","external_ui\agent_squad\ChatWindow.tsx","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\ChatWindow.tsx","FEB37C7D396EEA20DD09477532B836BF4D5FEE2EA58D10DA706954165BA063DD","FEB37C7D396EEA20DD09477532B836BF4D5FEE2EA58D10DA706954165BA063DD","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\custom.css","external_ui\agent_squad\custom.css","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\custom.css","425ADF1EF3550539F3AF31D243D2F9D272B4BEA8AD394D0DEECF06DF884FBB35","425ADF1EF3550539F3AF31D243D2F9D272B4BEA8AD394D0DEECF06DF884FBB35","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\EmailMode.tsx","external_ui\agent_squad\EmailMode.tsx","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\EmailMode.tsx","7E24C51AD7FCFE2A8F65443644AF9DDDD1D42956A3308D4CD4282CE8C04EBA9E","7E24C51AD7FCFE2A8F65443644AF9DDDD1D42956A3308D4CD4282CE8C04EBA9E","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\font.css","external_ui\agent_squad\font.css","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\font.css","D8F5EFC693DD467BCD9663884F10769DAA0BA74F7242B66D5C8175A2015E0954","D8F5EFC693DD467BCD9663884F10769DAA0BA74F7242B66D5C8175A2015E0954","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\landing.css","external_ui\agent_squad\landing.css","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\landing.css","70D0971C1385A1A57A94250606B4DB35DFA1B459A4E0DF9165D25E3D4DBCDDF7","70D0971C1385A1A57A94250606B4DB35DFA1B459A4E0DF9165D25E3D4DBCDDF7","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\loadingScreen.tsx","external_ui\agent_squad\loadingScreen.tsx","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\loadingScreen.tsx","085454F62923946EE34C1398BB6E802A20736EE21A9C97A5D7CC4DD102440921","085454F62923946EE34C1398BB6E802A20736EE21A9C97A5D7CC4DD102440921","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\SupportSimulator.tsx","external_ui\agent_squad\SupportSimulator.tsx","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\SupportSimulator.tsx","9E088BAF7DA21B7D53EF076C64D5F425D1C93D5C7323D1D770A622549C83CCB8","9E088BAF7DA21B7D53EF076C64D5F425D1C93D5C7323D1D770A622549C83CCB8","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\agent_squad\terminal.css","external_ui\agent_squad\terminal.css","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\agent_squad\terminal.css","285BF4E39F95F4C7D43BF57B938684254060255999475BE371C17B88F5A4F012","285BF4E39F95F4C7D43BF57B938684254060255999475BE371C17B88F5A4F012","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\edit-this-page.html","external_ui\autogen\edit-this-page.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\edit-this-page.html","6BE1CD6C862E31B0893E6A0FF615E77CBE5CA049DA4551BABA2672EA2070DD64","6BE1CD6C862E31B0893E6A0FF615E77CBE5CA049DA4551BABA2672EA2070DD64","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\footer-middle-links.html","external_ui\autogen\footer-middle-links.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\footer-middle-links.html","6483028FE63667DEF1B8AFA4C4403AAC4695D55E4BBD5AEF8BFD8ABCCE2ACE5C","6483028FE63667DEF1B8AFA4C4403AAC4695D55E4BBD5AEF8BFD8ABCCE2ACE5C","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\index.html","external_ui\autogen\index.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\index.html","F3D27DD9F0C6F85EB3380457EB99B6404801F42CABF687AEAC170C7CF166C12C","F3D27DD9F0C6F85EB3380457EB99B6404801F42CABF687AEAC170C7CF166C12C","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\sidebar-nav-bs-agentchat.html","external_ui\autogen\sidebar-nav-bs-agentchat.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\sidebar-nav-bs-agentchat.html","32D6E507C2665CE95E9E90C8DAFA17C34395E5911E3D4F003CC0877D27AC96B0","32D6E507C2665CE95E9E90C8DAFA17C34395E5911E3D4F003CC0877D27AC96B0","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\sidebar-nav-bs-core.html","external_ui\autogen\sidebar-nav-bs-core.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\sidebar-nav-bs-core.html","76E5F9A61C392F1E1A55CDBEAD731D99FD2D2E09D93AD7B01FAD3908E046F91C","76E5F9A61C392F1E1A55CDBEAD731D99FD2D2E09D93AD7B01FAD3908E046F91C","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\sidebar-nav-bs-extensions.html","external_ui\autogen\sidebar-nav-bs-extensions.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\sidebar-nav-bs-extensions.html","61A49C87D155BA65748BA96DD6934F05D143A5B8900574BEADBFAC9027A97AA2","61A49C87D155BA65748BA96DD6934F05D143A5B8900574BEADBFAC9027A97AA2","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\sidebar-nav-bs-studio.html","external_ui\autogen\sidebar-nav-bs-studio.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\sidebar-nav-bs-studio.html","8CA7234D39E3490FB1A5A05BD2A678293CF103A6528EBFE8EDED690AC2AF6CFD","8CA7234D39E3490FB1A5A05BD2A678293CF103A6528EBFE8EDED690AC2AF6CFD","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\sidebar-nav-bs.html","external_ui\autogen\sidebar-nav-bs.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\sidebar-nav-bs.html","B34099FD82BF5CECDC2782EEF8FA48CB30FCC2265E78ADD211E3ED2445DF2313","B34099FD82BF5CECDC2782EEF8FA48CB30FCC2265E78ADD211E3ED2445DF2313","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\theme-switcher.html","external_ui\autogen\theme-switcher.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\theme-switcher.html","61C0740AFDA6C735FD91D33F55116CFA557A820013D888C594F8AE66671440F1","61C0740AFDA6C735FD91D33F55116CFA557A820013D888C594F8AE66671440F1","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\autogen\version-banner-override.html","external_ui\autogen\version-banner-override.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\autogen\version-banner-override.html","DBD12F2D5D86F91670625D26022AC2758DC73E07DC982341FDA4BC59BAF2D45D","DBD12F2D5D86F91670625D26022AC2758DC73E07DC982341FDA4BC59BAF2D45D","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\templates\architecture_dashboard.html","external_ui\templates\architecture_dashboard.html","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\templates\architecture_dashboard.html","546AE0CA15B10DD8B1FA99E39520FBCF28970FB8F669575FE4ECB72F6B93D89D","546AE0CA15B10DD8B1FA99E39520FBCF28970FB8F669575FE4ECB72F6B93D89D","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\analytics_events.db","external_ui\testmaster\analytics_events.db","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\analytics_events.db","EE6B5D7D1D82E81CC5020803694712DC79E74B0CE73909440BBEF97116A8B5D5","EE6B5D7D1D82E81CC5020803694712DC79E74B0CE73909440BBEF97116A8B5D5","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\analytics_flow.log","external_ui\testmaster\analytics_flow.log","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\analytics_flow.log","277F4D0C6C984A0C27AA11348FAC1B85C63217AE871ED23E6B0FE61C3946E293","277F4D0C6C984A0C27AA11348FAC1B85C63217AE871ED23E6B0FE61C3946E293","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\API_REFERENCE.md","external_ui\testmaster\API_REFERENCE.md","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\API_REFERENCE.md","33A9C44C879E64CDD78CB5216580FFAE6B92BB19372CA9EB7CFE083093E90277","33A9C44C879E64CDD78CB5216580FFAE6B92BB19372CA9EB7CFE083093E90277","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\automated_frontend_simulator.py","external_ui\testmaster\automated_frontend_simulator.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\automated_frontend_simulator.py","92BEF7B0568EE82FA50F04396E4CD6FA4DC187B9E8C856194E85F8F9F174DFE3","92BEF7B0568EE82FA50F04396E4CD6FA4DC187B9E8C856194E85F8F9F174DFE3","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\automated_frontend_tester.py","external_ui\testmaster\automated_frontend_tester.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\automated_frontend_tester.py","ABDD870530F29C1D7D50ACCE562FBC2954016FD151E003A68E73C98F6A20F69E","ABDD870530F29C1D7D50ACCE562FBC2954016FD151E003A68E73C98F6A20F69E","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\AUTOMATED_TESTING_SOLUTION.md","external_ui\testmaster\AUTOMATED_TESTING_SOLUTION.md","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\AUTOMATED_TESTING_SOLUTION.md","7F7F63E55198432096AA130271164D7B4CCA4168587CFE8F18959ACBF3BA4311","7F7F63E55198432096AA130271164D7B4CCA4168587CFE8F18959ACBF3BA4311","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\backend_features.json","external_ui\testmaster\backend_features.json","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\backend_features.json","92A8892E9543B2154275720FC1F22DBF4A05659BBAC622FF71AB99937ECEF218","92A8892E9543B2154275720FC1F22DBF4A05659BBAC622FF71AB99937ECEF218","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\comprehensive_frontend_test.py","external_ui\testmaster\comprehensive_frontend_test.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\comprehensive_frontend_test.py","C25BC6FCF4F6FE8CF5EFF67471B4D92E8BC2B01B1B96756AEBEEA850844D4222","C25BC6FCF4F6FE8CF5EFF67471B4D92E8BC2B01B1B96756AEBEEA850844D4222","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\comprehensive_frontend_validator.py","external_ui\testmaster\comprehensive_frontend_validator.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\comprehensive_frontend_validator.py","921321BA144654BB6619AB4564879070B1CE026513980FD78D5CCFD0269BE13C","921321BA144654BB6619AB4564879070B1CE026513980FD78D5CCFD0269BE13C","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\dead_letter_queue.db","external_ui\testmaster\dead_letter_queue.db","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\dead_letter_queue.db","5D5E5F928D8C9A0809BA4D651BB3A151F6E0A404E1018C6589B64D8F490A42ED","5D5E5F928D8C9A0809BA4D651BB3A151F6E0A404E1018C6589B64D8F490A42ED","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\debug_blueprints.py","external_ui\testmaster\debug_blueprints.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\debug_blueprints.py","AF7DC37143FB508920DE8772053ED93DF4C3957FB57CAE6EF099E2273B15B905","AF7DC37143FB508920DE8772053ED93DF4C3957FB57CAE6EF099E2273B15B905","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\demo_automated_frontend_testing.py","external_ui\testmaster\demo_automated_frontend_testing.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\demo_automated_frontend_testing.py","4F66FE51FA6758FF67D662D31D1777DB0B105275753F245BAEC36A7C8EF99425","4F66FE51FA6758FF67D662D31D1777DB0B105275753F245BAEC36A7C8EF99425","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\DEPLOYMENT_GUIDE.md","external_ui\testmaster\DEPLOYMENT_GUIDE.md","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\DEPLOYMENT_GUIDE.md","6D1E6F9CF4BD4FFD476ADB697A42765815B49072E77D5786D3992F1B0E5DAF51","6D1E6F9CF4BD4FFD476ADB697A42765815B49072E77D5786D3992F1B0E5DAF51","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\discover_backend_features.py","external_ui\testmaster\discover_backend_features.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\discover_backend_features.py","D9B701FA70EAE852D4CC5060605128CA048CC62517429CB0EC5836192937D89A","D9B701FA70EAE852D4CC5060605128CA048CC62517429CB0EC5836192937D89A","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\fallback_analytics.db","external_ui\testmaster\fallback_analytics.db","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\fallback_analytics.db","83CB80B41A7E0047643D30748016DC8C434287E0528B40942A8A2B9B4930EDEC","83CB80B41A7E0047643D30748016DC8C434287E0528B40942A8A2B9B4930EDEC","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\final_enhancements_test_results.json","external_ui\testmaster\final_enhancements_test_results.json","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\final_enhancements_test_results.json","C3767B9EE09795D779716AFC7A4356E95E90B840CBF6F8D512FC66364E89D259","C3767B9EE09795D779716AFC7A4356E95E90B840CBF6F8D512FC66364E89D259","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\frontend_display_validator.py","external_ui\testmaster\frontend_display_validator.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\frontend_display_validator.py","EEFE5A3AA159BFF835DDAE91943F6CD9AB1D855395A4FAFD749E8E0A187EDB09","EEFE5A3AA159BFF835DDAE91943F6CD9AB1D855395A4FAFD749E8E0A187EDB09","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\frontend_integration_validation.json","external_ui\testmaster\frontend_integration_validation.json","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\frontend_integration_validation.json","A13D18713C8116898A25401C0391B533D9120FDD36209E51A33502518B452729","A13D18713C8116898A25401C0391B533D9120FDD36209E51A33502518B452729","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\frontend_simulation_results.json","external_ui\testmaster\frontend_simulation_results.json","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\frontend_simulation_results.json","3004707132C458DAB231FADCB2C3F771F6BA5B1506349816F79503BAA4485F3E","3004707132C458DAB231FADCB2C3F771F6BA5B1506349816F79503BAA4485F3E","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\gunicorn_config.py","external_ui\testmaster\gunicorn_config.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\gunicorn_config.py","956F52A8343CDFA16C9E55FBE2AA67216153402FCFD9530A22447C43126E6B94","956F52A8343CDFA16C9E55FBE2AA67216153402FCFD9530A22447C43126E6B94","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\html_generator.py","external_ui\testmaster\html_generator.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\html_generator.py","E5F333FFDF46AB7E32275AFE3877BF8CE6981EC3FC4A9DBF7132E785F9E3ACA6","E5F333FFDF46AB7E32275AFE3877BF8CE6981EC3FC4A9DBF7132E785F9E3ACA6","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\integration_gap_analysis.py","external_ui\testmaster\integration_gap_analysis.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\integration_gap_analysis.py","F27C194F222C55AD772D449D6CCC82C30955571CFBD54D828C6A36DCCD39F1C7","F27C194F222C55AD772D449D6CCC82C30955571CFBD54D828C6A36DCCD39F1C7","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\metrics_collector.py","external_ui\testmaster\metrics_collector.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\metrics_collector.py","E104C1CC319B357122070E60DF62F246C5484DC64F2B9BE96865A4302E659F37","E104C1CC319B357122070E60DF62F246C5484DC64F2B9BE96865A4302E659F37","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\MODULE_STRUCTURE.md","external_ui\testmaster\MODULE_STRUCTURE.md","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\MODULE_STRUCTURE.md","40942FB43A97455D3E0B803B00E219713142A3998F7AE03ED642F472A552FAEB","40942FB43A97455D3E0B803B00E219713142A3998F7AE03ED642F472A552FAEB","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\quality_dashboard.py","external_ui\testmaster\quality_dashboard.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\quality_dashboard.py","2EBD1184C1DC58D6C02480CA35174EF49A19AFBC0ED30F9C3DDA68F496938C3D","2EBD1184C1DC58D6C02480CA35174EF49A19AFBC0ED30F9C3DDA68F496938C3D","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\quick_frontend_test.py","external_ui\testmaster\quick_frontend_test.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\quick_frontend_test.py","767A67568DF5CEE72C332EB6927CCFE568B86E7F71108654373606F1B57F498D","767A67568DF5CEE72C332EB6927CCFE568B86E7F71108654373606F1B57F498D","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\quick_integration_test.py","external_ui\testmaster\quick_integration_test.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\quick_integration_test.py","B16EAA129C05750B541567C5DEACE7904EC8A983CC2D5E036DAF3B363D41170D","B16EAA129C05750B541567C5DEACE7904EC8A983CC2D5E036DAF3B363D41170D","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\quick_validation.py","external_ui\testmaster\quick_validation.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\quick_validation.py","9FB2A33C89898B99AEC4725320077372B76029785A5B34CA3E124A69928649DC","9FB2A33C89898B99AEC4725320077372B76029785A5B34CA3E124A69928649DC","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\requirements.txt","external_ui\testmaster\requirements.txt","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\requirements.txt","E9D86465FBDFDA4F89377C43023293CED579D90BA009863BD45247F53FDEDD95","E9D86465FBDFDA4F89377C43023293CED579D90BA009863BD45247F53FDEDD95","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\server.py","external_ui\testmaster\server.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\server.py","7B4AA5915D08C363BE93CAB9CDE9B3AB1A4A19893FD8D6A920C93D9B316D2C27","7B4AA5915D08C363BE93CAB9CDE9B3AB1A4A19893FD8D6A920C93D9B316D2C27","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\setup_env.py","external_ui\testmaster\setup_env.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\setup_env.py","D46C2435F3AD56B55C59E3A3C8B942EB1E59C808C50289643668F26DB99937A0","D46C2435F3AD56B55C59E3A3C8B942EB1E59C808C50289643668F26DB99937A0","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\simple_robustness_test.py","external_ui\testmaster\simple_robustness_test.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\simple_robustness_test.py","02B5DCCB15B3E68B38436936B9041267BE22AA27D06785EAC176B34D36A3792D","02B5DCCB15B3E68B38436936B9041267BE22AA27D06785EAC176B34D36A3792D","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\start_production.bat","external_ui\testmaster\start_production.bat","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\start_production.bat","FE94A66C9D3C7728EDD2582608778B6410C3A6889715AF11826843395AA529DB","FE94A66C9D3C7728EDD2582608778B6410C3A6889715AF11826843395AA529DB","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\start_production.sh","external_ui\testmaster\start_production.sh","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\start_production.sh","9CCD6CB148AC90E7DC2ABB30281307C022017AEEC84651F51CF85BBB6D89B22D","9CCD6CB148AC90E7DC2ABB30281307C022017AEEC84651F51CF85BBB6D89B22D","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\test_all_features.py","external_ui\testmaster\test_all_features.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\test_all_features.py","59A9424969195455F68BE1156F3BA19870E6776877F1E206E1613CC3AE66BAB6","59A9424969195455F68BE1156F3BA19870E6776877F1E206E1613CC3AE66BAB6","identical content"
"8/23/2025 9:32:52 PM","skipped_same","frontend_unified","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_unified\external_ui\testmaster\test_analytics_import.py","external_ui\testmaster\test_analytics_import.py","C:\Users\kbass\OneDrive\Documents\testmaster\frontend_final\external_ui\testmaster\test_analytics_import.py","206F40276B827AC235A321CA47A9339F7DBEFFB872EF702DE702475B835A2F4F","206F40276B827AC235A321CA47A9339F7DBEFFB872EF702DE702475B835A2F4F","identical content"
